customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
838794254,Male,0,Yes,No,20.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,39.66,860.53,No
2647361760,Female,0,No,No,17.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,15.0,265.12,Yes
2723510907,Male,0,No,No,13.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,32.78,403.44,No
3488406311,Female,1,Yes,No,63.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.84,2104.89,Yes
178358332,Male,0,No,Yes,20.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,43.4,808.09,Yes
1487076462,Male,0,No,No,48.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,54.73,2684.52,No
3177738198,Female,0,No,No,40.0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,41.4,1513.85,No
2778195205,Male,0,No,Yes,10.0,No,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),16.87,155.54,No
53927098,Male,1,No,No,63.0,No,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.55,1243.93,No
139161531,Female,0,Yes,No,27.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),44.03,1119.49,No
2245578329,Female,0,Yes,No,20.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.34,881.25,No
241538861,Male,0,No,No,7.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.57,121.5,No
2228874820,Male,0,No,Yes,14.0,No,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,19.07,255.29,No
910468740,Female,0,Yes,No,11.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,42.21,,No
1971015772,Female,0,Yes,No,6.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,44.63,262.39,Yes
2236444590,Female,0,No,No,38.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,47.5,1966.13,No
3804282404,Male,0,No,Yes,12.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.88,572.53,No
659215480,Male,0,No,No,30.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.59,825.25,No
3940711799,Male,0,No,No,59.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,50.49,2896.0,No
2125194145,Male,0,No,No,45.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.58,1266.52,No
1772995041,Female,0,No,No,33.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,15.0,523.26,No
152918095,Male,0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),42.39,129.6,Yes
2983267963,Female,0,No,No,6.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.81,299.06,No
1866397562,Female,0,No,No,16.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,56.71,976.55,No
3944101671,Female,0,No,No,35.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,49.8,1599.1,No
355776365,Male,0,Yes,No,12.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),49.99,556.17,No
2543666986,Female,0,No,No,11.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.98,644.55,No
3393634745,Female,0,No,No,57.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.3,2692.32,No
998924610,Female,0,Yes,No,22.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.42,425.98,No
1174128339,Male,0,No,No,6.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.16,343.62,No
1675394769,Male,0,No,Yes,36.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.68,1788.88,No
3916354680,Female,0,No,Yes,8.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,55.13,,No
3236008152,Male,0,No,No,35.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.77,1893.34,No
3968657067,Male,0,Yes,No,20.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),43.87,835.07,No
101374244,Male,0,No,No,28.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.62,829.83,Yes
3166581605,Female,0,Yes,No,11.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.61,699.86,No
291473744,Female,0,No,No,19.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),47.84,844.32,No
335453572,Male,0,No,No,17.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,47.85,771.25,No
3519253001,Female,0,No,No,12.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),55.11,682.26,No
2633888014,Male,0,No,No,19.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.9,480.84,No
1885282674,Female,0,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,55.96,183.07,Yes
1960514063,Female,0,Yes,No,43.0,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,46.5,2139.67,No
1471082037,Male,0,Yes,No,41.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.37,1240.66,No
1839792187,Male,0,Yes,No,20.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.84,1175.07,No
2600784210,Male,0,No,No,21.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),46.94,986.91,No
3196300094,Female,0,No,Yes,19.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.51,1123.32,No
3781509649,Female,0,No,No,43.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.66,1274.44,Yes
681443079,Female,0,Yes,No,16.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.9,478.16,No
1467937045,Female,0,No,Yes,50.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,34.34,1775.32,No
18225834,Male,0,Yes,No,8.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),33.72,244.8,No
1402983739,Female,0,No,No,50.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.01,1515.34,Yes
2887635465,Male,0,No,No,2.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.02,114.27,No
1432184578,Male,0,No,No,18.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,492.07,No
861885266,Female,0,No,Yes,43.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),17.15,737.71,No
4081119665,Female,0,Yes,Yes,48.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,65.58,3074.38,No
3836092972,Male,0,Yes,No,8.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,54.86,468.26,No
3413158711,Female,0,No,No,36.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,50.22,1695.07,No
2441646174,Female,0,No,No,34.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,39.11,1210.86,No
40297277,Female,0,Yes,Yes,38.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),44.66,1597.93,No
953891565,Female,0,Yes,No,72.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,27.34,1853.58,No
1022101481,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.4,2988.6,Yes
1645999725,Male,0,Yes,No,58.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.71,1389.42,Yes
125708721,Male,1,Yes,No,12.0,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,20.34,235.77,No
1821934267,Female,0,No,No,17.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.85,,Yes
435408176,Female,1,No,No,29.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),44.19,1394.14,No
63352937,Male,1,Yes,Yes,18.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),51.13,828.4,No
3259815790,Male,0,Yes,No,12.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.09,291.28,No
3308198870,Male,0,Yes,Yes,48.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,32.27,1703.74,Yes
4262665599,Female,0,Yes,No,8.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.64,361.36,Yes
4145564060,Female,1,No,No,2.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.53,39.47,No
3647211967,Male,0,Yes,Yes,41.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),41.96,1797.01,No
1345210902,Male,0,Yes,No,40.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,39.21,1642.86,No
3483403790,Female,1,No,No,6.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),53.15,326.9,No
2767337072,Male,0,No,No,6.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,37.46,229.93,No
2980420401,Female,1,Yes,No,24.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.4,675.32,Yes
912658009,Male,0,Yes,No,30.0,No,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),38.42,1230.43,No
2350511473,Male,0,No,Yes,19.0,No,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.23,329.66,No
3602576990,Female,0,No,No,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.62,841.0,Yes
3848885428,Male,0,No,Yes,23.0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,42.29,952.36,No
4150673504,Male,0,Yes,No,39.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,30.33,1137.47,No
3987212861,Male,0,No,No,6.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,52.1,305.87,No
2400328928,Male,0,Yes,No,27.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,49.37,1363.29,No
101944261,Male,0,Yes,No,12.0,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,23.35,274.08,No
956667684,Male,0,No,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.09,3258.54,No
2131757947,Male,1,No,No,28.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,17.56,457.96,No
2053197776,Male,0,Yes,Yes,66.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.75,1598.56,No
1194637935,Female,0,Yes,No,37.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.09,671.14,No
3645357830,Female,0,No,Yes,72.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.4,2931.09,No
1670528841,Male,0,Yes,No,23.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.94,882.78,No
3683523312,Male,0,Yes,No,26.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),48.83,1375.35,No
552629649,Female,0,Yes,No,21.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.99,979.39,No
130940195,Female,0,Yes,No,13.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.81,236.74,No
3549787920,Female,1,No,No,7.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),44.74,330.87,No
2462632302,Male,0,Yes,No,30.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),32.84,1051.28,No
3816385256,Male,1,No,No,47.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,28.51,1361.13,No
1788538335,Male,0,No,No,22.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.54,1019.38,Yes
256493725,Male,1,Yes,Yes,16.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,34.88,606.35,Yes
1186635562,Female,0,No,Yes,64.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,41.08,2856.47,No
234984335,Male,0,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.45,405.43,Yes
379964846,Male,1,No,Yes,25.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.91,1319.51,Yes
2441287605,Male,1,No,No,41.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,56.76,2240.6,No
1219419016,Female,0,No,Yes,12.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49.14,647.95,No
2207954024,Male,0,Yes,Yes,25.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,64.96,1569.06,No
4178520778,Female,0,No,Yes,48.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,45.62,1990.82,No
2625867054,Male,0,No,No,11.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43.09,518.74,Yes
385876009,Female,1,Yes,No,38.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),51.5,2001.36,No
1405336806,Male,0,Yes,No,5.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.16,96.6,Yes
1753454191,Female,0,Yes,No,22.0,No,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),35.29,791.16,No
1226321793,Female,0,Yes,Yes,54.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),56.88,3086.51,Yes
3533095169,Female,0,Yes,No,39.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.4,1951.99,Yes
2681739331,Female,0,No,Yes,56.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),49.59,2680.89,No
652433896,Female,0,No,No,1.0,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),28.61,28.77,Yes
4010621232,Female,1,Yes,Yes,22.0,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.08,426.3,No
2499205088,Female,0,No,No,12.0,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.28,391.24,Yes
887948909,Male,0,No,No,23.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),42.98,926.9,No
1467731089,Female,0,No,No,50.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,62.31,3045.69,No
297370670,Female,0,No,No,70.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,36.44,2463.16,No
935079797,Female,1,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.82,1935.54,No
1231947233,Male,0,No,Yes,17.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.89,719.59,No
3001774921,Male,0,Yes,No,4.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22.62,82.71,Yes
2392381471,Female,0,Yes,No,3.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,47.94,143.14,Yes
2831714816,Male,0,No,Yes,8.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),38.07,300.28,No
3990792234,Male,0,Yes,Yes,47.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.2,1355.0,Yes
116089272,Male,0,Yes,No,34.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),46.59,1618.67,No
2650592741,Male,0,Yes,No,36.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.17,942.1,No
2500477266,Male,0,No,No,23.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,37.75,940.3,Yes
361705577,Male,1,Yes,No,17.0,No,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),42.57,794.87,No
1971877017,Male,0,No,Yes,64.0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,37.08,2174.14,No
2903745184,Male,1,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.5,57.53,Yes
1072253440,Male,0,No,Yes,8.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.05,440.97,No
1535827242,Female,0,No,No,40.0,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,42.36,1613.51,No
1126877754,Male,1,No,No,18.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.89,855.54,No
2369501812,Female,0,Yes,No,45.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,34.09,1437.76,No
839328340,Female,0,Yes,No,42.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,46.35,2082.73,No
3404833759,Male,0,No,No,39.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,44.7,1744.23,No
1463273196,Male,0,No,Yes,37.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,40.3,1373.79,No
3161310347,Female,0,Yes,Yes,49.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.36,897.22,No
4076640514,Female,0,No,Yes,49.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,36.88,1901.62,Yes
2314272092,Female,0,No,Yes,25.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.37,1576.22,Yes
2791725178,Female,0,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.93,652.85,No
3090852899,Female,0,No,No,32.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.12,1229.93,Yes
3439356204,Female,0,No,No,58.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.96,2496.34,No
1873444928,Male,1,No,No,13.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),53.47,667.39,No
4269012615,Female,0,Yes,No,22.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),48.36,973.76,No
1839431123,Male,1,Yes,Yes,16.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,44.21,692.83,No
3225613531,Female,0,Yes,No,11.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,39.87,400.82,Yes
822987711,Female,0,Yes,No,17.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),35.37,588.98,No
791357014,Male,0,Yes,No,7.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.81,390.34,Yes
4189651708,Female,1,No,No,6.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.07,169.27,No
1750418798,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),42.72,2777.42,No
897216479,Female,1,Yes,No,10.0,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.85,224.63,Yes
2174699237,Male,0,No,No,39.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22.53,831.83,No
67262809,Female,0,Yes,No,72.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,33.79,2319.76,No
1073777562,Male,0,Yes,No,55.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.84,2556.89,No
1037339315,Female,1,No,No,38.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,48.81,1966.41,Yes
1478725274,Female,0,No,No,42.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,36.82,1580.71,No
987218667,Female,1,Yes,Yes,16.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,53.98,901.26,No
3012983310,Female,0,No,No,56.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),37.3,2289.98,No
3625950235,Female,0,No,No,72.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,16.92,1137.43,Yes
335120749,Female,0,No,No,19.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),44.08,893.86,No
3321832771,Male,0,No,No,6.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.8,280.39,No
20474838,Female,0,Yes,No,47.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,25.99,1271.29,No
196390593,Male,0,Yes,No,72.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),49.68,3325.45,No
2649149775,Female,0,No,Yes,10.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.59,514.02,No
4025038712,Male,0,No,No,1.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.77,17.83,No
924569213,Female,0,Yes,No,22.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,39.7,799.0,No
327921769,Female,0,Yes,No,15.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),39.78,623.47,No
2379517290,Male,0,Yes,No,29.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.51,1346.3,Yes
2194590048,Female,0,Yes,No,13.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.02,282.36,No
1817333661,Female,0,Yes,Yes,21.0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),32.81,742.94,No
4219183098,Female,0,No,Yes,10.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,40.76,377.93,Yes
2861836978,Male,0,Yes,Yes,3.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),34.21,110.65,Yes
3227055428,Female,0,No,No,23.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.52,948.08,No
3887221521,Female,0,Yes,Yes,41.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.53,2231.62,No
1383206400,Male,0,Yes,Yes,7.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.82,370.42,Yes
3286792418,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.14,4160.66,No
04265056,Male,0,Yes,No,36.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.21,1962.89,No
3133740587,Female,0,Yes,No,16.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.98,652.36,Yes
2615413998,Male,0,No,No,62.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,37.46,2553.43,No
1593219277,Female,0,Yes,No,49.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),51.16,2479.37,No
84188816,Female,0,Yes,No,39.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),58.34,2200.23,No
3472904156,Male,0,No,No,28.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.76,1222.22,No
208975863,Female,1,Yes,No,17.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,32.77,603.9,Yes
3607753614,Female,0,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.42,1688.79,No
1106375057,Male,0,Yes,Yes,28.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),42.09,1070.54,No
615608301,Male,0,Yes,No,59.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,33.34,1862.37,No
4292161340,Male,0,Yes,No,37.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.23,695.46,No
2912366352,Male,0,No,Yes,20.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.18,1219.51,No
